Number,Title,Vehicle_class,Manufacturer,Features,Acquisition,Price,Storage_location,Delivery_method,Modifications,Resale_flag,Resale_price,Race_availability,Top_speed_in_game,Based_on,Seats,weight_in_kg,drive_train,gears,release_date,release_dlc,top_speed_real,lap_time,bulletproof,weapon1_resistance,weapon2_resistance,weapon3_resistance,weapon4_resistance,weapon5_resistance,speed,acceleration,braking,handling,overall,vehicle_url
155, Imponte Ruiner,Muscle,Imponte,"Has Liveries, Has Variants, Mystery Prize",Can be stolen / found,"$10,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$6,000	
	($92,075 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),Pontiac Trans Am/Chevrolet Camaro,2,"1,300	KG",RWD,5,17-Sep-13,1.01 Game Launch,118.75 mph (191.11 km/h),01:09.9,No,1,1,2,1,1,"Speed
77.80","Acceleration
70.00","Braking
26.67","Handling
66.67","Overall
60.28",https://www.gtabase.com//grand-theft-auto-v/vehicles/imponte-ruiner
156, Declasse Rhapsody,Compacts,Declasse,Mystery Prize,Southern S.A. Super Autos,"$140,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$84,000	
	($227,925 when fully upgraded)",Can be used in Races,82.64 mph (133.00 km/h),AMC Pacer (1970s),2,"1,350	KG",RWD,5,17-Jun-14,1.14 I'm Not a Hipster,102.25 mph (164.56 km/h),01:15.1,No,1,1,2,1,1,"Speed
71.36","Acceleration
57.50","Braking
20.00","Handling
62.12","Overall
52.75",https://www.gtabase.com//grand-theft-auto-v/vehicles/declasse-rhapsody
157, Nagasaki Shinobi,Motorcycles,Nagasaki,Has Liveries,Legendary Motorsport,"$2,480,500 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,488,300	
	($1,666,300 when fully upgraded)",Can be used in Races,97.18 mph (156.40 km/h),Japanese sport bike Kawasaki Ninja,1,"165	KG",RWD,6,13-Jan-22,1.58 The Contract,125.25 mph (201.57 km/h),00:58.6,No,1,1,2,1,1,"Speed
83.92","Acceleration
90.63","Braking
41.67","Handling
69.70","Overall
71.48",https://www.gtabase.com//grand-theft-auto-v/vehicles/shinobi
158, Maibatsu Sanchez (Livery),Motorcycles,Maibatsu,"Has Liveries, Has Variants, Mystery Prize",Can be stolen / found,"$7,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$4,200	
	($58,800 when fully upgraded)",Can be used in Races,73.32 mph (118.00 km/h),"2006-2009 Yamaha YZ450F, 2007 Kawasaki KX450F, Honda CRF450X",2,"220	KG",RWD,4,17-Sep-13,1.01 Game Launch,119.50 mph (192.32 km/h),01:04.5,No,1,1,2,1,1,"Speed
63.31","Acceleration
70.00","Braking
36.67","Handling
65.15","Overall
58.78",https://www.gtabase.com//grand-theft-auto-v/vehicles/maibatsu-sanchez-livery
159, Vapid Flash GT,Sports,Vapid,Has Liveries,Legendary Motorsport,"$1,675,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,005,000	
	($1,185,700 when fully upgraded)",Can be used in Races,94.45 mph (152.00 km/h),Ford Fiesta RS WRC,2,"1,200	KG",NA,6,17-Apr-18,1.43 Southern SA Super Sport Series,116.25 mph (187.09 km/h),01:03.9,No,1,1,2,1,1,"Speed
81.56","Acceleration
80.00","Braking
33.33","Handling
100.00","Overall
73.72",https://www.gtabase.com//grand-theft-auto-v/vehicles/vapid-flash-gt
160, Maibatsu Penumbra FF,Sports,Maibatsu,"Has Liveries, JDM Car",Southern S.A. Super Autos,"$1,380,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$828,000	
	($1,040,020 when fully upgraded)",Can be used in Races,88.23 mph (142.00 km/h),2nd Generation Mitsubishi Eclipse & 2nd Generation Eagle Talon,2,"1,300	KG",NA,5,11-Aug-20,1.51 LS Summer Special,112.75 mph (181.45 km/h),01:04.5,No,1,1,2,1,1,"Speed
76.19","Acceleration
75.00","Braking
26.67","Handling
71.21","Overall
62.27",https://www.gtabase.com//grand-theft-auto-v/vehicles/penumbra-ff
161, Pegassi Toreador,Sports Classics,Pegassi,"Armored Vehicle, Bulletproof - Rear, Has Liveries, Homing Missiles, Rocket Boost, Submersible Vehicle, Weaponized Vehicle",Warstock Cache & Carry,"$3,660,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$2,196,000	
	($2,366,375 when fully upgraded)",Cannot be used in Races,93.21 mph (150.00 km/h),Lamborghini Marzal,4,"1,600	KG",RWD,5,15-Dec-20,1.52 Cayo Perico Heist,135.25 mph (217.66 km/h),00:57.6,Bulletproof from the rear (rear has no windows),6,2,5,1,1,"Speed
80.48","Acceleration
75.00","Braking
33.33","Handling
74.24","Overall
65.76",https://www.gtabase.com//grand-theft-auto-v/vehicles/toreador
162, Brute Stockade,Commercial,Brute,"Bulletproof - Front, Bulletproof - Side, Bulletproof - Rear, Has Variants, Has Trade Price, Peds can stand on top, Snow Vehicle - North Yankton",Warstock Cache & Carry,"$2,240,000 ",Pegasus Vehicle,Pegasus Concierge,Cannot be modified,Cannot be sold,NA,Transform Races Only,74.56 mph (120.00 km/h),International 4700 Series,4,"6,500	KG",RWD,5,17-Sep-13,1.01 Game Launch,83.50 mph (134.38 km/h),01:38.5,Bulletproof windows,1,1,2,1,1,"Speed
64.39","Acceleration
30.00","Braking
8.33","Handling
50.00","Overall
38.18",https://www.gtabase.com//grand-theft-auto-v/vehicles/brute-stockade
163, Karin Futo GTX,Sports,Karin,"Has Liveries, Has Trade Price, JDM Car, Tuners Vehicle",Southern S.A. Super Autos,"$1,590,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$954,000	
	($1,274,934 when fully upgraded)",Can be used in Races,85.13 mph (137.00 km/h),Toyota Sprinter Trueno AE86,2,"950	KG",RWD,5,20-Jul-21,1.57 Los Santos Tuners,119.75 mph (192.72 km/h),01:11.7,No,1,1,2,1,1,"Speed
73.51","Acceleration
74.13","Braking
17.50","Handling
63.48","Overall
57.15",https://www.gtabase.com//grand-theft-auto-v/vehicles/futo-gtx
164, LCC Sanctus,Motorcycles,LCC,"Exclusive to Annual Event, Has Liveries",Southern S.A. Super Autos,"$1,995,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,197,000	
	($1,367,755 when fully upgraded)",Can be used in Races,89.48 mph (144.00 km/h),Custom/Modified Avarus,1,"250	KG",RWD,5,28-Oct-16,1.36 Bikers,112.00 mph (180.25 km/h),01:03.3,No,1,1,2,1,1,"Speed
77.26","Acceleration
100.00","Braking
33.33","Handling
59.09","Overall
67.42",https://www.gtabase.com//grand-theft-auto-v/vehicles/lcc-sanctus
165, Albany Hermes,Muscle,Albany,"Has Liveries, Hydraulics",Southern S.A. Super Autos,"$535,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$321,000	
	($480,500 when fully upgraded)",Can be used in Races,85.13 mph (137.00 km/h),Buick Super,2,"1,300	KG",RWD,4,25-Dec-17,1.42 The Doomsday Heist,117.75 mph (189.50 km/h),01:10.8,No,1,1,2,1,1,"Speed
73.51","Acceleration
71.25","Braking
25.83","Handling
71.97","Overall
60.64",https://www.gtabase.com//grand-theft-auto-v/vehicles/albany-hermes
166, Bravado Banshee 900R,Super,Bravado,"Custom Vehicle, Has Liveries, Removable Roof",Benny's Original Motor Works,"$565,000 ",Garage (Personal Vehicle),Mechanic,Benny's Original Motor Works,Can be sold only if purchased (High-End),"$322,050	
	($580,980 when fully upgraded)",Can be used in Races,93.21 mph (150.00 km/h),"Hennessey Viper Venom 1000, Dodge Viper, Mazda RX-7, Aston Martin DB9",2,"1,150	KG",RWD,5,28-Jan-16,1.32 January 2016,131.00 mph (210.82 km/h),01:04.6,No,1,1,2,1,1,"Speed
80.48","Acceleration
86.88","Braking
33.33","Handling
75.76","Overall
69.11",https://www.gtabase.com//grand-theft-auto-v/vehicles/bravado-banshee-900r
167, Buckingham Shamal,Planes,Buckingham,"Armored Vehicle, Has Liveries, Has Variants",Elitás Travel,"$1,150,000 ",Pegasus Vehicle,Pegasus Concierge,Paint Job Only,Cannot be sold,NA,Can be used in Races,202.69 mph (326.20 km/h),Learjet 45,10,"6,400	KG",NA,NA,17-Sep-13,1.01 Game Launch,159.00 mph (255.89 km/h),00:49.4,No,3,1,2,1,1,"Speed
82.00","Acceleration
36.00","Braking
34.00","Handling
23.00","Overall
43.75",https://www.gtabase.com//grand-theft-auto-v/vehicles/buckingham-shamal
168, HVY Insurgent Pick-up Custom,Off-Road,HVY,"Armored Vehicle, Custom Vehicle, Has Liveries, No Passive Mode, Passengers can hang on side, Proximity Mines, Towing Hitch, Unique Radar Icon, Weaponized Vehicle",NA,"$202,500 ",Garage (Personal Vehicle),Mechanic,MOC / Avenger Workshop,Can be sold only if purchased (High-End),"$121,500	
	($340,425 when fully upgraded)",Target Assault Races,80.78 mph (130.00 km/h),"GURKHA, Conquest Knight XV",9,"8,600	KG",NA,6,1-Aug-17,1.40 Gunrunning Pack,99.25 mph (159.73 km/h),01:13.0,No,27,9,23,5,2,"Speed
69.75","Acceleration
60.00","Braking
20.00","Handling
60.61","Overall
52.59",https://www.gtabase.com//grand-theft-auto-v/vehicles/hvy-insurgent-pick-up-custom
169, Grotti Bestia GTS,Sports,Grotti,NA,Legendary Motorsport,"$610,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$366,000	
	($518,225 when fully upgraded)",Can be used in Races,96.31 mph (155.00 km/h),"Ferrari FF, GTC4Lusso",2,"1,800	KG",NA,6,7-Jun-16,1.34 Further Adventures in Finance and Felony,118.75 mph (191.11 km/h),01:04.4,No,1,1,2,1,1,"Speed
83.17","Acceleration
80.00","Braking
33.33","Handling
73.33","Overall
67.46",https://www.gtabase.com//grand-theft-auto-v/vehicles/grotti-bestia-gts
170, Dinka Blista Compact,Sports,Dinka,"Has Variants, JDM Car, Mystery Prize",Southern S.A. Super Autos,"$42,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$25,200	
	($95,390 when fully upgraded)",Can be used in Races,82.02 mph (132.00 km/h),Honda CRX,2,"1,050	KG",NA,5,18-Nov-14,1.18 PS4 & Xbox One Release,103.00 mph (165.76 km/h),01:15.4,No,1,1,2,1,1,"Speed
70.82","Acceleration
57.50","Braking
18.33","Handling
63.64","Overall
52.57",https://www.gtabase.com//grand-theft-auto-v/vehicles/dinka-blista-compact
171, Albany Roosevelt Valor,Sports Classics,Albany,Passengers can hang on side,Legendary Motorsport,"$982,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$589,200	
	($751,365 when fully upgraded)",Can be used in Races,77.67 mph (125.00 km/h),Cadillac Town Sedan,6,"2,420	KG",RWD,4,10-Feb-16,1.32 Be My Valentine,98.50 mph (158.52 km/h),01:16.4,No,1,1,2,1,1,"Speed
67.07","Acceleration
67.50","Braking
18.33","Handling
63.64","Overall
54.13",https://www.gtabase.com//grand-theft-auto-v/vehicles/albany-roosevelt-valor
172, Vapid Hotknife,Muscle,Vapid,Mystery Prize,Legendary Motorsport,"$90,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$54,000	
	($188,800 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),"1934 Ford 3-Window Coupe, 1956 Rolls Royce Silver Wraith",2,"700	KG",RWD,5,17-Sep-13,1.01 Game Launch,109.50 mph (176.22 km/h),01:19.1,No,1,1,2,1,1,"Speed
75.12","Acceleration
75.00","Braking
14.33","Handling
56.06","Overall
55.13",https://www.gtabase.com//grand-theft-auto-v/vehicles/vapid-hotknife
173, Emperor Vectre,Sports,Emperor,"Has Liveries, Has Trade Price, JDM Car, Tuners Vehicle",Legendary Motorsport,"$1,785,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,071,000	
	($1,398,790 when fully upgraded)",Can be used in Races,92.27 mph (148.50 km/h),Lexus RC F,2,"1,765	KG",NA,8,12-Aug-21,1.57 Los Santos Tuners,115.25 mph (185.48 km/h),01:03.5,No,1,1,2,1,1,"Speed
79.68","Acceleration
81.00","Braking
20.00","Handling
79.85","Overall
65.13",https://www.gtabase.com//grand-theft-auto-v/vehicles/vectre
174, Enus Cognoscenti 55,Sedans,Enus,Has Variants,Legendary Motorsport,"$154,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$92,400	
	($224,150 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),"Bentley Continental Flying Spur, Mayback Type 57-62, Rover 75",4,"2,500	KG",RWD,5,15-Dec-15,1.31 Executives and Other Criminals,112.50 mph (181.05 km/h),01:13.8,No,1,1,2,1,1,"Speed
77.80","Acceleration
66.25","Braking
19.00","Handling
66.25","Overall
57.32",https://www.gtabase.com//grand-theft-auto-v/vehicles/enus-cognoscenti-55
175, Gallivanter Baller ST,SUVs,Gallivanter,"Has Liveries, Has Trade Price",Legendary Motorsport,"$890,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$534,000	
	($718,120 when fully upgraded)",Can be used in Races,86.84 mph (139.75 km/h),Range Rover SVAutobiography,4,"2,370	KG",NA,7,23-Dec-21,1.58 The Contract,112.00 mph (180.25 km/h),01:08.5,No,1,1,2,1,1,"Speed
74.98","Acceleration
75.63","Braking
23.33","Handling
66.67","Overall
60.15",https://www.gtabase.com//grand-theft-auto-v/vehicles/baller-st
176, Dinka Jester RR,Sports,Dinka,"Has Liveries, Has Trade Price, JDM Car, Tuners Vehicle",Legendary Motorsport,"$1,970,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,182,000	
	($1,517,392 when fully upgraded)",Can be used in Races,94.76 mph (152.50 km/h),Toyota Supra,2,"1,575	KG",RWD,8,20-Jul-21,1.57 Los Santos Tuners,125.00 mph (201.17 km/h),01:04.6,No,1,1,2,1,1,"Speed
81.82","Acceleration
82.28","Braking
28.33","Handling
78.48","Overall
67.73",https://www.gtabase.com//grand-theft-auto-v/vehicles/jester-rr
177, BF Surfer Custom,Vans,BF,Has Liveries,Southern S.A. Super Autos,"$590,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$354,000	
	($552,368 when fully upgraded)",Can be used in Races,62.14 mph (100.00 km/h),Volkswagen Type 2,4,"2,500	KG",RWD,4,13-Dec-22,1.64 LS Drug Wars,69.75 mph (112.25 km/h),01:45.5,No,1,1,2,1,1,"Speed
53.65","Acceleration
25.00","Braking
10.00","Handling
46.96","Overall
33.90",https://www.gtabase.com//grand-theft-auto-v/vehicles/surfer-custom
178, Gallivanter Baller LE LWB,SUVs,Gallivanter,Has Variants,Legendary Motorsport,"$247,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$148,200	
	($279,950 when fully upgraded)",Can be used in Races,83.89 mph (135.00 km/h),Range Rover SVAutobiography,4,"2,450	KG",NA,5,15-Dec-15,1.31 Executives and Other Criminals,108.25 mph (174.21 km/h),01:14.7,No,1,1,2,1,1,"Speed
72.43","Acceleration
67.50","Braking
19.00","Handling
60.61","Overall
54.89",https://www.gtabase.com//grand-theft-auto-v/vehicles/gallivanter-baller-le-lwb
179, JoBuilt Hauler Custom,Commercial,JoBuilt,"Armored Vehicle, Bulletproof - Front, Bulletproof - Side, Bulletproof - Rear, Towing Hitch",Warstock Cache & Carry,"$1,400,000 ",Bunker,Interaction Menu - Services,Point of Storage,Cannot be sold,NA,Cannot be used in Races,80.78 mph (130.00 km/h),Goliath from the 1982 TV series Knight Rider,2,"11,000	KG",RWD,5,13-Jun-17,1.40 Gunrunning Pack,102.00 mph (164.15 km/h),01:19.2,Bullet resistant windows from all sides,69,24,59,12,6,"Speed
69.75","Acceleration
80.00","Braking
28.33","Handling
59.09","Overall
59.29",https://www.gtabase.com//grand-theft-auto-v/vehicles/hauler-custom
180, Karin Kuruma (Armored),Sports,Karin,"Armored Vehicle, Bulletproof - Front, Bulletproof - Side, Bulletproof - Rear, Has Trade Price",Southern S.A. Super Autos,"$698,250 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$418,950	
	($548,550 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),"Mitsubishi Lancer Evo X, 2015 Subaru WRX STi",4,"3,200	KG",NA,6,10-Mar-15,1.21 Heists DLC,109.75 mph (176.63 km/h),01:09.0,Bullet resistant windows from all sides,1,1,2,1,1,"Speed
78.87","Acceleration
77.50","Braking
16.67","Handling
74.24","Overall
61.82",https://www.gtabase.com//grand-theft-auto-v/vehicles/karin-kuruma-armored
181, Maibatsu Penumbra,Sports,Maibatsu,"Has Liveries, JDM Car, Mystery Prize",Can be stolen / found,"$24,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$14,400	
	($140,563 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),"Mitsubishi Eclipse, Audi TT",2,"1,400	KG",RWD,5,17-Sep-13,1.01 Game Launch,105.25 mph (169.38 km/h),01:12.2,No,1,1,2,1,1,"Speed
75.12","Acceleration
55.00","Braking
26.67","Handling
68.18","Overall
56.24",https://www.gtabase.com//grand-theft-auto-v/vehicles/maibatsu-penumbra
182, Lampadati Corsita,Sports,Lampadati,Has Liveries,Legendary Motorsport,"$1,795,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,077,000	
	($1,277,665 when fully upgraded)",Can be used in Races,101.19 mph (162.85 km/h),Maserati MC20,2,"1,500	KG",RWD,6,26-Jul-22,1.61 Criminal Enterprises,131.30 mph (211.31 km/h),01:02.3,No,1,1,2,1,1,"Speed
87.38","Acceleration
100.00","Braking
43.33","Handling
100.00","Overall
82.68",https://www.gtabase.com//grand-theft-auto-v/vehicles/corsita
183, Bravado Buffalo STX,Muscle,Bravado,"Armored Vehicle, Bulletproof - Front, Bulletproof - Side, Bulletproof - Rear, Countermeasures, Has Liveries, Has Trade Price, Imani Tech, Proximity Mines, Remote Control Unit, Unique Radar Icon, Weaponized Vehicle",Southern S.A. Super Autos,"$2,150,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,290,000	
	($1,986,545 when fully upgraded)",Can be used in Races,99.11 mph (159.50 km/h),2015 Dodge Charger,4,"1,800	KG",RWD,8,15-Dec-21,1.58 The Contract,126.25 mph (203.18 km/h),01:03.5,Bullet resistant windows; Needs Armor Plating upgrade for maximum resistance to explosive,12,4,10,2,1,"Speed
85.58","Acceleration
85.63","Braking
31.67","Handling
78.18","Overall
70.26",https://www.gtabase.com//grand-theft-auto-v/vehicles/buffalo-stx
184, Pegassi Zentorno,Super,Pegassi,"Bulletproof - Rear, Hybrid Vehicle",Legendary Motorsport,"$725,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$435,000	
	($586,250 when fully upgraded)",Can be used in Races,98.80 mph (159.00 km/h),Lamborghini Veneno/Lamborghini Sesto Elemento/Lamborghini Aventador,2,"1,500	KG",NA,6,13-May-14,1.13 High Life,122.00 mph (196.34 km/h),01:01.0,Bulletproof from the rear (rear has no windows),1,1,2,1,1,"Speed
85.31","Acceleration
88.75","Braking
33.33","Handling
80.30","Overall
71.92",https://www.gtabase.com//grand-theft-auto-v/vehicles/pegassi-zentorno
185, Hijak Ruston,Sports,Hijak,Mystery Prize,Legendary Motorsport,"$430,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$258,000	
	($427,250 when fully upgraded)",Can be used in Races,91.96 mph (148.00 km/h),"VUHL 05, KTM X-Bow",2,"800	KG",RWD,5,21-Mar-17,1.38 Special Vehicle Circuit,116.25 mph (187.09 km/h),01:08.1,No,1,1,2,1,1,"Speed
79.41","Acceleration
81.25","Braking
40.00","Handling
81.96","Overall
70.65",https://www.gtabase.com//grand-theft-auto-v/vehicles/hijak-ruston
186, Declasse Vigero,Muscle,Declasse,NA,Can be stolen / found,"$21,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$12,600	
	($120,838 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),"Chevy Camaro, Plymouth Barracuda",2,"1,800	KG",RWD,5,17-Sep-13,1.01 Game Launch,112.00 mph (180.25 km/h),01:12.7,No,1,1,2,1,1,"Speed
75.12","Acceleration
72.50","Braking
26.67","Handling
62.12","Overall
59.10",https://www.gtabase.com//grand-theft-auto-v/vehicles/declasse-vigero
187, Ocelot Pariah,Sports,Ocelot,Has Liveries,Legendary Motorsport,"$1,420,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$852,000	
	($1,028,115 when fully upgraded)",Can be used in Races,96.37 mph (155.10 km/h),Aston Martin V12 Zagato & Ferrari 812 Superfast,2,"1,500	KG",RWD,6,12-Dec-17,1.42 The Doomsday Heist,136.00 mph (218.87 km/h),01:00.8,No,1,1,2,1,1,"Speed
83.22","Acceleration
80.25","Braking
33.33","Handling
79.55","Overall
69.09",https://www.gtabase.com//grand-theft-auto-v/vehicles/ocelot-pariah
188, Obey Omnis,Sports,Obey,"Has Liveries, Has Variants",Southern S.A. Super Autos,"$701,000 ",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$420,600	
	($580,025 when fully upgraded)",Can be used in Races,94.45 mph (152.00 km/h),"Audi Quattro, Alfa Romeo Alfetta GT Coupe, Fiat 131 Rally, Toyota MR2",2,"1,090	KG",NA,5,12-Jul-16,1.35 Cunning Stunts,112.50 mph (181.05 km/h),01:07.2,No,1,1,2,1,1,"Speed
81.56","Acceleration
76.25","Braking
33.33","Handling
64.85","Overall
64.00",https://www.gtabase.com//grand-theft-auto-v/vehicles/obey-omnis
